sa2_name_2021,in_wslhd,in_metro,pop_size,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_0_19,age_20_39,age_40_59,age_60_plus,australia,overseas,english,non_english,prop_age_0_9,prop_age_10_19,prop_age_20_29,prop_age_30_39,prop_age_40_49,prop_age_50_59,prop_age_0_19,prop_age_20_39,prop_age_40_59,prop_age_60_plus,prop_australia,prop_overseas,prop_english,prop_non_english
Freshwater - Brookvale,0,1,21828,2560,2553,2691,3984,3363,2883,5113,6675,6246,3798,14071,6988,17569,3455,0.11728055708264615,0.11695986805937328,0.12328202308960967,0.18251786695986805,0.1540681693238043,0.13207806487080814,0.23424042514201943,0.3057998900494777,0.28614623419461244,0.17399670148433205,0.6446307494960601,0.32013927066153564,0.8048836356972696,0.15828293934396187
Manly Vale - Allambie Heights,0,1,17550,2319,2596,1607,2064,2964,2391,4915,3671,5355,3616,11656,5515,14359,2656,0.13213675213675213,0.1479202279202279,0.09156695156695156,0.11760683760683761,0.1688888888888889,0.13623931623931623,0.28005698005698004,0.20917378917378918,0.30512820512820515,0.20603988603988604,0.6641595441595441,0.3142450142450142,0.8181766381766382,0.15133903133903134
Terrey Hills - Duffys Forest,0,1,3786,396,530,334,283,505,591,926,617,1096,1145,2833,845,3334,350,0.1045958795562599,0.1399894347596408,0.08821975699947174,0.07474907554146856,0.13338615953512942,0.1561014263074485,0.2445853143159007,0.1629688325409403,0.28948758584257794,0.3024300052826202,0.748283148441627,0.2231907025884839,0.8806127839408346,0.092445853143159007
Belrose,0,1,8652,912,1293,689,612,1269,1219,2205,1301,2488,2665,6043,2455,7080,1400,0.10540915395284327,0.14944521497919555,0.07963476652797041,0.07073509015256588,0.14667128987517336,0.14089227924179382,0.25485436893203883,0.1503698566805363,0.2875635691169672,0.30802126675913083,0.6984512251502543,0.28374942209893667,0.8183079056865464,0.16181229773462782
Collaroy - Collaroy Plateau,0,1,13980,1611,1852,1556,1732,1998,2010,3463,3288,4008,3220,9995,3512,11685,1778,0.11523605150214593,0.13247496423462088,0.11130185979971388,0.12389127324749642,0.14291845493562233,0.14377682403433475,0.24771101573676682,0.2351931330472103,0.28669527896995706,0.23032904148783978,0.7149499284692418,0.2512160228898426,0.8358369098712446,0.12718168812589414
Dee Why (South) - North Curl Curl,0,1,9116,1076,1241,1187,1283,1351,1383,2317,2470,2734,1601,6005,2804,7305,1471,0.11803422553751645,0.1361342694164107,0.13021061869240896,0.1407415533128565,0.14820096533567353,0.15171127687582273,0.2541684949539272,0.27095217200526545,0.29991224221149626,0.17562527424308907,0.6587318999561211,0.30759104870557263,0.8013383062746818,0.161364633611233
Dee Why - North,0,1,17816,1941,1288,2865,4011,2660,2068,3229,6876,4728,2991,8706,8493,10332,6683,0.10894701392007185,0.07229456668163449,0.1608105074090705,0.2251347103726987,0.1493039964077234,0.11607543780871127,0.18124158060170634,0.3859452177817692,0.2653794342164347,0.16788280197575214,0.4886618769645263,0.47670633138751684,0.579928154467894,0.37511225864391556
Frenchs Forest - Oxford Falls,0,1,17175,2244,2814,1528,1590,2805,2507,5058,3118,5312,3681,11845,5029,14001,2822,0.13065502183406114,0.16384279475982533,0.08896652110625909,0.0925764192139738,0.1633187772925764,0.1459679767103348,0.29449781659388646,0.1815429403202329,0.3092867540029112,0.2143231441048035,0.6896652110625909,0.29280931586608444,0.8151965065502184,0.16430858806404658
Narrabeen - Wheeler Heights,0,1,11241,1126,1090,1110,1424,1453,1412,2216,2534,2865,3621,8108,2729,9608,1137,0.10016902410817542,0.09696646205853572,0.09874566319722444,0.1266791210746375,0.12925896272573614,0.12561160039142424,0.19713548616671114,0.22542478427186194,0.2548705631171604,0.32212436615959433,0.7212881416244107,0.24277199537407704,0.8547282270260653,0.10114758473445423
Camden - Ellis Lane,0,1,13295,1613,1788,1295,1483,1733,1563,3401,2778,3296,3815,11099,1750,12097,757,0.12132380594208349,0.1344866491162091,0.09740503948852952,0.1115456938698759,0.1303497555471982,0.11756299360661902,0.2558104550582926,0.20895073335840542,0.24791274915381722,0.28694998119593834,0.8348251222264009,0.1316284317412561,0.9098909364422715,0.05693869875893193
Currans Hill,0,1,6445,1182,929,956,1131,907,655,2111,2087,1562,696,5037,1260,5108,1117,0.1833979829325058,0.14414274631497284,0.1483320403413499,0.17548487199379365,0.14072924747866564,0.10162916989914662,0.3275407292474787,0.32381691233514354,0.24235841737781225,0.10799069045771917,0.7815360744763382,0.19550038789759502,0.7925523661753298,0.17331264546159814
Elderslie - Narellan,0,1,14019,2283,2037,1685,2128,1899,1559,4320,3813,3458,2425,11486,2123,12099,1435,0.16285041729081962,0.14530280333832657,0.12019402239817391,0.1517939938654683,0.13545901990156217,0.11120622012982381,0.3081532206291462,0.2719880162636422,0.24666524003138598,0.17297952778372208,0.8193166417005493,0.15143733504529566,0.8630430130537128,0.10236108138954277
Harrington Park,0,1,11241,1595,2047,1254,1309,2005,1451,3642,2563,3456,1572,8742,2263,8936,2017,0.14189129081042612,0.18210123654479138,0.11155591139578329,0.1164487145271773,0.17836491415354505,0.12908104261186726,0.3239925273552175,0.22800462592296059,0.3074459567654123,0.13984520950093407,0.7776888177208433,0.20131660884262967,0.794947068766124,0.1794324348367583
Mount Annan,0,1,19040,2818,3088,2412,2520,2905,2574,5906,4932,5479,2725,15213,3365,15926,2541,0.14800420168067227,0.16218487394957984,0.12668067226890756,0.1323529411764706,0.15257352941176472,0.1351890756302521,0.3101890756302521,0.2590336134453782,0.2877626050420168,0.14311974789915966,0.7990021008403362,0.17673319327731093,0.8364495798319328,0.13345588235294117
Spring Farm,0,1,9539,2131,1100,1504,2234,1123,667,3231,3738,1790,775,7755,1603,7831,1454,0.22339867910682462,0.11531607086696719,0.1576685187126533,0.23419645665164063,0.11772722507600378,0.06992347206206101,0.3387147499737918,0.39186497536429393,0.1876506971380648,0.08124541356536324,0.8129782996121186,0.16804696509068037,0.8209455917811092,0.15242687912779118
Bradbury - Wedderburn,0,1,20011,3192,2919,2764,2957,2564,2173,6111,5721,4737,3435,14098,4721,14240,4414,0.15951226825246115,0.1458697716256059,0.1381240317825196,0.14776872720003997,0.12812952875918246,0.1085902753485583,0.30538203987806706,0.2858927589825596,0.23671980410774074,0.1716555894258158,0.7045125181150367,0.23592024386587376,0.7116086152616061,0.2205786817250512
Campbelltown - Woodbine,0,1,22084,2976,2595,3541,3677,2797,2237,5571,7218,5034,4254,12722,7955,12913,7531,0.1347581959789893,0.1175058866147437,0.16034232928817244,0.16650063394312625,0.1266527802934251,0.10129505524361529,0.252264082593733,0.3268429632312987,0.2279478355370404,0.1926281470748053,0.5760731751494295,0.3602155406629234,0.5847219706574895,0.3410161202680674
Claymore - Eagle Vale - Raby,0,1,20236,3034,2834,2705,2987,2581,2427,5868,5692,5008,3673,13465,5697,13265,5724,0.14993081636687092,0.14004744020557422,0.13367266258153784,0.1476082229689662,0.1275449693615339,0.11993476971733544,0.28997825657244514,0.28128088555050407,0.24747973907886933,0.18150820320221386,0.6653983000593002,0.2815279699545365,0.6555149238980036,0.28286222573631153
Holsworthy Military Area,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leumeah - Minto Heights,0,1,16729,2273,2089,2107,2445,2147,1838,4362,4552,3985,3836,11170,4748,11520,4268,0.13587183932093969,0.12487297507322613,0.12594895092354594,0.1461533863351067,0.12834000836870105,0.10986908960487776,0.2607448143941658,0.2721023372586526,0.2382090979735788,0.229302408990376,0.6677027915595672,0.2838185187399127,0.6886245442046746,0.2551258293980513
Minto - St Andrews,0,1,21335,3273,2979,2639,3363,2882,2526,6252,6002,5408,3673,11473,8762,10362,9478,0.1534098898523553,0.13962971642840402,0.12369346144832435,0.15762831028825872,0.13508319662526366,0.11839700023435669,0.2930396062807593,0.28132177173658307,0.25348019685962037,0.17215842512303725,0.5377548629013358,0.41068666510428875,0.48568080618701664,0.44424654323880947
Rosemeadow - Glen Alpine,0,1,21155,2771,2983,2728,2708,2471,2594,5754,5436,5065,4902,14368,5476,14857,4811,0.1309855826045852,0.14100685417159065,0.12895296620184354,0.12800756322382414,0.11680453793429449,0.12261876624911368,0.27199243677617585,0.2569605294256677,0.23942330418340818,0.23171826991255023,0.6791774994091231,0.25885133538170646,0.702292602221697,0.22741668636256204
Denham Court - Bardia,0,1,14868,3105,1643,1973,3665,1993,1037,4748,5638,3030,1462,7496,6932,5962,8176,0.20883777239709442,0.1105057842345978,0.1327011030400861,0.24650255582458971,0.13404627387678236,0.06974710788270111,0.3193435566316922,0.37920365886467583,0.20379338175948344,0.09833198816249664,0.5041700295937585,0.46623621199892384,0.40099542641915525,0.5499058380414312
Glenfield,0,1,10536,1597,1187,1329,1799,1468,1192,2784,3128,2660,1960,4847,5185,4260,5509,0.15157555049354593,0.11266135155656795,0.1261389521640091,0.17074791192103264,0.13933181473044798,0.11313591495823842,0.2642369020501139,0.2968868640850418,0.2524677296886864,0.18602885345482156,0.460041761579347,0.4921222475322703,0.4043280182232346,0.5228739559605163
Ingleburn,0,1,16720,2313,2043,2156,2482,2206,2126,4356,4638,4332,3385,8862,6999,8693,6979,0.13833732057416268,0.122188995215311,0.12894736842105264,0.14844497607655502,0.1319377990430622,0.12715311004784688,0.26052631578947366,0.27739234449760763,0.2590909090909091,0.20245215311004786,0.5300239234449761,0.41860047846889953,0.5199162679425837,0.41740430622009567
Macquarie Fields,0,1,14198,2107,2115,1695,2020,1953,1659,4222,3715,3612,2656,7481,5688,6917,6097,0.14840118326524862,0.14896464290745176,0.11938301169178757,0.14227355965628963,0.13755458515283842,0.11684744330187351,0.29736582617270035,0.2616565713480772,0.25440202845471194,0.18706860121143823,0.5269051979151993,0.40061980560642346,0.48718129313987885,0.4294266798140583
Bargo,0,1,5934,733,882,613,688,793,788,1615,1301,1581,1448,5010,670,5348,325,0.12352544657903607,0.1486349848331648,0.10330299966295922,0.11594202898550725,0.1336366700370745,0.13279406808223795,0.27216043141220086,0.21924502864846646,0.26643073811931245,0.2440175261206606,0.8442871587462083,0.11290866194809572,0.901247050893158,0.05476912706437479
Douglas Park - Appin,0,1,11112,1826,1571,1045,1631,1457,1344,3397,2676,2801,2236,9220,1269,9870,574,0.16432685385169185,0.14137868970482362,0.09404247660187184,0.14677825773938086,0.13111951043916487,0.12095032397408208,0.30570554355651547,0.2408207343412527,0.25206983441324693,0.20122390208783297,0.8297336213102952,0.11420086393088554,0.8882289416846653,0.05165586753059755
Picton - Tahmoor - Buxton,0,1,18987,2700,2505,2542,2420,2355,2357,5205,4962,4712,4102,15969,2101,17106,935,0.14220255964607362,0.13193237478274608,0.13388107652604414,0.12745562753462897,0.12403223258018645,0.1241375678095539,0.2741349344288197,0.2613367040606731,0.24816980038974035,0.21604255543266446,0.8410491388845,0.11065465845051878,0.900932216779902,0.04924421972928846
The Oaks - Oakdale,0,1,9808,1273,1545,1058,1242,1307,1236,2818,2300,2543,2135,8145,1081,8699,571,0.12979200652528547,0.15752446982055465,0.10787112561174551,0.12663132137030994,0.13325856443719414,0.12601957585644372,0.2873164763458401,0.23450244698205547,0.2592781402936378,0.2176794453507341,0.8304445350734094,0.11021615008156607,0.8869290375203915,0.05821778140293638
Blackheath - Megalong Valley,0,1,5764,483,570,329,586,708,929,1053,915,1637,2165,4202,1206,5027,392,0.08379597501734906,0.09888965995836224,0.05707841776544067,0.10166551006245662,0.12283136710617627,0.16117279666897988,0.1826856349757113,0.15874392782789729,0.28400416377515614,0.3756072172102706,0.7290076335877863,0.20922970159611382,0.8721374045801527,0.06800832755031229
Blaxland - Warrimoo - Lapstone,0,1,18993,2445,2655,1722,2186,2695,2457,5100,3908,5152,4833,15811,2780,17505,1065,0.1287316379718844,0.13978834307376403,0.09066498183541305,0.11509503501289949,0.1418943821407887,0.1293634496919918,0.2685199810456484,0.20576001684831255,0.2712578318327805,0.25446217027325857,0.8324645922181857,0.14636971515821617,0.9216553467066814,0.05607329015953246
Blue Mountains - North,0,1,7,0,0,0,0,0,0,0,0,0,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.5714285714285714,0.5714285714285714,1,0
Katoomba - Leura,0,1,13348,1099,1281,1082,1413,1716,1949,2380,2495,3665,4803,9680,3079,11432,1268,0.08233443212466288,0.09596943362301469,0.08106083308360804,0.10585855558885227,0.12855858555588853,0.14601438417740487,0.17830386574767756,0.1869193886724603,0.27457296973329337,0.35982918789331736,0.7252022774947557,0.23067126161222656,0.8564578963140546,0.09499550494456098
Lawson - Hazelbrook - Linden,0,1,11445,1308,1486,1051,1364,1561,1737,2794,2415,3298,2948,9213,1925,10417,710,0.11428571428571428,0.12983835736129315,0.09183049366535605,0.11917868064657056,0.1363914373088685,0.15176933158584535,0.24412407164700742,0.21100917431192662,0.28816076889471387,0.25757972913936217,0.8049803407601572,0.16819571865443425,0.9101791175185671,0.062035823503713415
Springwood - Winmalee,0,1,21964,2594,2969,1923,2537,2914,2923,5563,4460,5837,6107,18100,3264,20241,1080,0.11810234929885267,0.13517574212347477,0.08755235840466218,0.1155071935895101,0.13267164450919686,0.1330814059369878,0.25327809142232743,0.20305955199417228,0.2657530504461847,0.2780458932799126,0.8240757603350938,0.14860681114551083,0.921553451101803,0.04917137133491167
Wentworth Falls,0,1,6428,659,737,415,608,780,841,1396,1023,1621,2399,4786,1313,5639,421,0.10252022401991288,0.11465463596764157,0.06456129433727442,0.09458618543870566,0.12134411947728686,0.1308338518979465,0.21717485998755445,0.1591474797759801,0.25217797137523335,0.37321095208462973,0.7445550715619166,0.20426260112009956,0.877255756067206,0.06549471064094586
Blue Mountains - South,0,1,8,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.5,0
Cambridge Park,0,1,16004,2317,2036,2202,2436,2021,1673,4353,4638,3694,3318,12557,2595,13407,1649,0.14477630592351912,0.12721819545113722,0.13759060234941264,0.1522119470132467,0.12628092976755811,0.10453636590852287,0.27199450137465636,0.2898025493626593,0.23081729567608097,0.20732316920769808,0.7846163459135216,0.1621469632591852,0.8377280679830043,0.1030367408147963
Emu Plains - Leonay,0,1,13914,1636,1908,1560,1675,1995,1668,3544,3235,3663,3472,11410,2092,12516,898,0.11757941641512146,0.1371280724450194,0.11211729193617939,0.12038234871352595,0.14338076757222942,0.1198792583009918,0.2547074888601409,0.23249964064970532,0.2632600258732212,0.2495328446169326,0.8200373724306453,0.1503521632887739,0.8995256576110392,0.0645393129222366
Glenmore Park - Regentville,0,1,21002,2937,3385,2702,2843,3159,2758,6322,5545,5917,3211,16357,4179,17296,3115,0.13984382439767643,0.1611751261784592,0.12865441386534615,0.13536806018474432,0.15041424626226074,0.131320826587944,0.3010189505761356,0.2640224740500905,0.2817350728502047,0.15289020093324446,0.7788305875630892,0.19898104942386438,0.8235406151795067,0.1483192076945053
Jamisontown - South Penrith,0,1,17326,2223,2254,2304,2499,2293,1832,4477,4803,4125,3929,13400,3134,14529,1943,0.128304282581092,0.1300935010966178,0.13297933741198198,0.14423409904190235,0.13234445342260187,0.10573704259494401,0.2583977836777098,0.27721343645388435,0.23808149601754588,0.22676901766131824,0.7734041325176036,0.18088422024702758,0.8385663165185271,0.11214359921505253
Kingswood - Werrington,0,1,24625,3962,3009,3706,4469,3311,2474,6971,8175,5785,3701,15356,7588,15596,7184,0.16089340101522842,0.12219289340101523,0.150497461928934,0.18148223350253806,0.13445685279187816,0.10046700507614213,0.28308629441624367,0.3319796954314721,0.2349238578680203,0.15029441624365483,0.6235939086294416,0.3081421319796954,0.6333401015228426,0.29173604060913705
Mulgoa - Luddenham - Orchard Hills,0,1,12040,1861,1814,1458,1758,1676,1444,3675,3216,3120,2033,9338,2368,9457,2219,0.15456810631229237,0.15066445182724253,0.12109634551495016,0.14601328903654484,0.13920265780730898,0.11993355481727574,0.30523255813953487,0.267109634551495,0.2591362126245847,0.16885382059800663,0.7755813953488372,0.19667774086378736,0.7854651162790698,0.18430232558139534
Penrith,0,1,17966,1882,1541,3685,2878,2158,1927,3423,6563,4085,3899,11816,4389,12922,3255,0.10475342313258378,0.0857731270177001,0.20510965156406546,0.16019147278192142,0.12011577424023155,0.10725815429143938,0.19052655015028386,0.3653011243459869,0.22737392853167093,0.2170210397417344,0.6576867416230658,0.2442947790270511,0.7192474674384949,0.18117555382388956
Warragamba - Silverdale,0,1,6025,899,865,799,830,811,787,1764,1629,1598,1029,5219,609,5336,471,0.1492116182572614,0.14356846473029045,0.13261410788381742,0.13775933609958507,0.1346058091286307,0.13062240663900415,0.29278008298755187,0.2703734439834025,0.26522821576763483,0.17078838174273858,0.8662240663900415,0.10107883817427386,0.885643153526971,0.07817427385892116
Cranebrook - Castlereagh,0,1,17029,2639,2429,2387,2519,2167,2125,5068,4906,4292,2769,13700,2566,14576,1647,0.15497093193963238,0.14263902754125315,0.1401726466615773,0.14792412942627284,0.1272535087204181,0.12478712784074227,0.29760995948088553,0.2880967760878501,0.2520406365611604,0.16260496799577193,0.8045099536085502,0.15068412707733866,0.8559516119560749,0.09671736449586
Jordan Springs - Llandilo,0,1,13388,2879,1687,1827,3038,1850,928,4566,4865,2778,1173,8957,4052,8754,4144,0.2150433223782492,0.12600836570062743,0.13646549148491185,0.2269196295189722,0.13818344786375858,0.0693158051986854,0.3410516880788766,0.3633851210038841,0.207499253062444,0.08761577532118314,0.6690319689273977,0.30265909769943233,0.6538691365401852,0.30953092321481923
Richmond - Clarendon,0,1,15239,1757,1677,2139,2055,1734,1714,3434,4194,3448,4164,11971,2402,12938,1376,0.11529627928341754,0.11004659098366035,0.1403635409147582,0.13485136820001312,0.11378699389723736,0.11247457182229804,0.2253428702670779,0.2752149091147713,0.2262615657195354,0.27324627600236234,0.7855502329549183,0.15762189120020997,0.8490058402782334,0.09029463875582387
Windsor - Bligh Park,0,1,15264,2114,1955,2311,2186,1776,2095,4069,4497,3871,2820,12430,2048,13317,1146,0.1384958071278826,0.12807914046121593,0.15140199161425577,0.14321278825995806,0.11635220125786164,0.13725104821802936,0.26657494758909855,0.29461477987421386,0.25360324947589097,0.18474842767295596,0.8143343815513627,0.13417190775681342,0.8724449685534591,0.07507861635220126
Yarramundi - Londonderry,0,1,7504,747,947,1145,1096,1086,1051,1694,2241,2137,1430,5930,1144,5278,737,0.09954690831556504,0.1261993603411514,0.15258528784648187,0.1460554371002132,0.1447228144989339,0.1400586353944563,0.22574626865671643,0.2986407249466951,0.2847814498933902,0.19056503198294242,0.7902452025586354,0.15245202558635396,0.7033582089552238,0.09821428571428571
Erskine Park,0,1,6486,792,905,949,840,815,1042,1697,1789,1857,1142,4586,1658,4761,1453,0.12210915818686402,0.13953129818069687,0.14631514030218934,0.12950971322849214,0.12565525747764417,0.1606537156953438,0.2616404563675609,0.2758248535306815,0.286308973172988,0.17607153869873574,0.7070613629355536,0.2556275053962381,0.7340425531914894,0.2240209682392846
St Clair,0,1,19942,2746,2717,2581,2921,2538,2416,5463,5502,4954,4022,13692,5390,14150,4842,0.1376993280513489,0.13624511082138202,0.12942533346705445,0.14647477685287333,0.1272690803329656,0.12115133888276,0.2739444388727309,0.2759001103199278,0.2484204192157256,0.2016848861698927,0.6865911142312707,0.27028382308695215,0.7095577173804032,0.24280413198274997
Colyton - Oxley Park,0,1,13028,2058,1742,1866,1992,1615,1450,3800,3858,3065,2309,8065,4005,8022,3966,0.157967454712926,0.13371200491249616,0.14322996622658887,0.15290144304574763,0.12396377034080443,0.11129874117285846,0.2916794596254222,0.2961314092723365,0.23526251151366287,0.17723365059871046,0.6190512741786921,0.30741479889468837,0.6157506908197729,0.30442124654590114
St Marys - North St Marys,0,1,17325,2586,2031,2634,2735,2184,1991,4617,5369,4175,3173,10183,5259,10606,4718,0.14926406926406927,0.11722943722943722,0.15203463203463202,0.15786435786435787,0.12606060606060607,0.11492063492063492,0.2664935064935065,0.3098989898989899,0.240981240981241,0.18314574314574314,0.5877633477633477,0.30354978354978357,0.6121789321789322,0.2723232323232323
Rookwood Cemetery,1,1,3,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,1.3333333333333333,0,0,1.3333333333333333,0,1,0,1,0
Auburn - Central,1,1,19487,2366,1913,4864,3551,2112,1973,4279,8415,4085,2704,5262,12574,2236,15241,0.12141427618412275,0.09816800944219223,0.24960229896854313,0.18222404680043106,0.10837994560476215,0.10124698516960025,0.219582285626315,0.43182634576897416,0.2096269307743624,0.13875917278185457,0.27002617129368295,0.6452506799404731,0.11474316210807205,0.7821111510237594
Auburn - North,1,1,10592,1146,729,3242,2100,1116,937,1875,5342,2053,1319,2000,7971,935,8834,0.10819486404833836,0.06882552870090634,0.3060800604229607,0.19826283987915408,0.10536253776435045,0.0884629909365559,0.17702039274924472,0.5043429003021148,0.19382552870090636,0.12452794561933535,0.18882175226586104,0.7525490936555891,0.08827416918429003,0.8340256797583081
Auburn - South,1,1,8860,1306,1181,1369,1348,1028,1069,2487,2717,2097,1561,3621,4507,1588,6424,0.1474040632054176,0.1332957110609481,0.15451467268623026,0.15214446952595936,0.11602708803611739,0.12065462753950339,0.28069977426636566,0.3066591422121896,0.23668171557562076,0.17618510158013545,0.4086907449209932,0.5086907449209932,0.17923250564334087,0.7250564334085778
Berala,1,1,8610,928,866,1420,1406,1029,1179,1794,2826,2208,1792,3071,5045,1825,6215,0.10778164924506388,0.10058072009291522,0.16492450638792103,0.16329849012775843,0.11951219512195121,0.13693379790940766,0.20836236933797908,0.32822299651567943,0.2564459930313589,0.208130081300813,0.35667828106852495,0.5859465737514518,0.21196283391405343,0.721835075493612
Lidcombe,1,1,21197,2038,1739,4476,4120,2414,2584,3777,8596,4998,3837,6484,13781,4137,15787,0.0961456809925933,0.082039911308204,0.21116195688069067,0.19436712742369203,0.11388404019436713,0.12190404302495636,0.17818559230079728,0.40552908430438267,0.23578808321932349,0.1810161815351229,0.30589234325612114,0.6501391706373544,0.19516912770675096,0.7447752040383073
Regents Park,1,1,5138,583,622,826,811,579,632,1205,1637,1211,1084,2116,2804,1297,3581,0.11346827559361619,0.12105877773452706,0.16076294277929154,0.1578435188789412,0.11268976255352277,0.12300506033476061,0.23452705332814325,0.31860646165823275,0.2356948228882834,0.21097703386531724,0.41183339820942,0.5457376411054885,0.25243285325029197,0.6969637991436357
Silverwater - Newington,1,1,9246,1145,1041,1177,1822,1727,1123,2186,2999,2850,1209,4727,4194,3271,4348,0.12383733506381138,0.11258922777417261,0.127298291152931,0.19705818732424832,0.18678347393467445,0.12145792775254163,0.236426562837984,0.3243564784771793,0.3082414016872161,0.13075924724205062,0.5112481072896388,0.4536015574302401,0.35377460523469606,0.4702574086091283
Wentworth Point - Sydney Olympic Park,1,1,20412,2394,754,4845,7425,2295,1272,3148,12270,3567,1427,6432,12927,5821,13310,0.11728395061728394,0.03693905545757398,0.23736037624926515,0.3637566137566138,0.11243386243386243,0.06231628453850676,0.15422300607485792,0.6011169900058789,0.1747501469723692,0.06990985694689399,0.315108759553204,0.6333039388594944,0.2851753870272389,0.6520674113266706
Ermington - Rydalmere,1,1,24641,3249,2801,3197,4183,3449,3077,6050,7380,6526,4684,12904,10586,11613,11661,0.13185341503997403,0.11367233472667505,0.12974311107503753,0.16975772087171787,0.13996996875126821,0.12487317884826103,0.2455257497666491,0.2995008319467554,0.26484314759952926,0.1900896879185098,0.5236800454527007,0.4296091879388012,0.4712876912462968,0.4732356641370074
Oatlands - Dundas Valley,1,1,18508,2290,2299,2074,2587,2609,2569,4589,4661,5178,4062,9130,8473,7869,9631,0.12373027879835746,0.12421655500324184,0.11205964988113248,0.13977739355954183,0.14096606872703696,0.13880484114977307,0.24794683380159932,0.2518370434406743,0.27977090987681,0.2194726604711476,0.49330019451048196,0.45780203155392263,0.42516749513723795,0.5203695699157121
Carlingford - East,1,1,11622,1286,1709,1176,1358,1695,1528,2995,2534,3223,2877,5388,5980,4653,6631,0.11065221132335226,0.14704870073997592,0.10118740320082602,0.11684735845809671,0.14584408879710895,0.13147478919291,0.2577009120633282,0.21803476165892274,0.2773188779900189,0.24754775425916364,0.46360351058337634,0.5145413870246085,0.4003613835828601,0.5705558423679229
Carlingford - West,1,1,19251,2881,2140,2147,3197,2641,2200,5021,5344,4841,4033,8106,10607,6317,12237,0.14965456339930394,0.11116305646459924,0.11152667393901615,0.16606929510155316,0.1371876785621526,0.11427977767388707,0.26081761986390317,0.2775959690405693,0.25146745623603967,0.20949561061763025,0.42106903537478574,0.5509843644486001,0.3281387979845203,0.6356552906342527
Chester Hill - Sefton,0,1,20842,2912,3146,3014,2811,2525,2483,6058,5825,5008,3930,9774,9457,5511,12973,0.139717877363017,0.15094520679397372,0.14461184147394684,0.13487189329239035,0.12114960176566548,0.11913444007292966,0.2906630841569907,0.2794837347663372,0.24028404183859514,0.18856155839170904,0.46895691392380767,0.45374724114768256,0.26441800211112176,0.6224450628538528
Fairfield - East,0,1,15742,1989,2170,2217,2066,1889,1941,4159,4283,3830,3469,6479,7881,3642,10474,0.1263498920086393,0.1378477957057553,0.14083343920721636,0.13124126540464998,0.11999745902680727,0.12330072417735993,0.2641976877143946,0.27207470461186634,0.24329818320416718,0.22036590013975352,0.41157413289289796,0.5006352432981832,0.23135560919832296,0.6653538305170881
Granville - Clyde,1,1,23250,2961,2437,5323,4223,2613,2308,5398,9546,4921,3391,8395,13005,5154,15894,0.12735483870967743,0.10481720430107527,0.2289462365591398,0.18163440860215055,0.11238709677419355,0.09926881720430107,0.2321720430107527,0.41058064516129034,0.21165591397849462,0.1458494623655914,0.3610752688172043,0.5593548387096774,0.2216774193548387,0.6836129032258065
Guildford - South Granville,1,1,22386,3690,3322,3513,3405,2525,2226,7012,6918,4751,3699,10406,9500,5185,14491,0.16483516483516483,0.14839631912802645,0.1569284374162423,0.1521039935674082,0.11279371035468597,0.09943714821763602,0.3132314839631913,0.3090324309836505,0.212230858572322,0.16523720182256768,0.46484409899044044,0.4243723755918878,0.23161797552041455,0.6473242204949522
Guildford West - Merrylands West,1,1,22929,3421,3143,3629,3552,2809,2485,6564,7181,5294,3899,11202,9925,7971,12862,0.1491997034323346,0.1370753194644337,0.15827118496227485,0.1549129922805181,0.12250861354616424,0.10837803654760347,0.28627502289676826,0.31318417724279296,0.23088665009376771,0.17004666579440883,0.4885516158576475,0.4328579528108509,0.3476383618997776,0.5609490165292861
Smithfield Industrial,1,1,10,0,0,0,0,0,0,0,0,0,0,6,3,5,6,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.5,0.6
Yennora Industrial,1,1,12,0,0,0,0,3,0,0,0,3,4,0,10,3,7,0,0,0,0,0.25,0,0,0,0.25,0.3333333333333333,0,0.8333333333333334,0.25,0.5833333333333334
Greystanes - South,1,1,16645,2303,2283,1753,2091,2283,1976,4586,3844,4259,3955,10734,5206,9454,6344,0.13835986782817664,0.1371583057975368,0.10531691198558125,0.1256233103033944,0.1371583057975368,0.11871432862721538,0.2755181736257134,0.23094022228897568,0.25587263442475217,0.23760889155902673,0.6448783418443977,0.31276659657554823,0.5679783718834485,0.38113547611895465
Merrylands - Holroyd,1,1,23806,3478,2628,4013,4406,2945,2552,6106,8419,5497,3784,9442,12113,6376,14860,0.14609762244812233,0.11039233806603377,0.16857094850037804,0.185079391749979,0.12370830882970679,0.10719986558010586,0.25648996051415607,0.3536503402503571,0.23090817440981265,0.1589515248256742,0.39662270015962364,0.5088213055532219,0.2678316390825842,0.6242123834327481
