"Robertson - Fitzroy Falls",0,0,3016,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,25,0,0,0,14,0,3,0,4,28,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,4,0,4,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,31,0,0,0,3,6,0,0,0,256,3829,
"Southern Highlands",0,0,5505,0,0,115,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,6,48,10,0,0,18,0,9,0,10,54,0,0,0,29,8,0,3,0,4,0,0,0,4,0,0,0,0,0,0,30,10,4,0,0,3,0,3,0,14,5,6,13,0,5,0,0,3,0,4,0,0,0,3,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,7,4,0,3,3,10,16,11,0,0,0,10,11,0,0,12,0,9,0,9,0,0,0,0,14,0,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,40,0,5,0,4,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,456,7250,
"Baulkham Hills - East",0,0,13817,0,0,277,0,0,19,3,0,0,0,0,0,0,0,0,0,0,9,99,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,562,0,11,79,20,0,0,68,0,16,9,19,70,0,0,0,39,3,0,0,0,3,0,0,0,17,0,0,0,0,0,0,85,27,11,0,18,18,0,13,5,65,4,11,62,3,34,6,0,27,0,0,5,5,0,20,0,4,93,44,4,25,0,0,0,109,3,0,7,0,0,0,0,0,6,7,497,19,13,22,10,138,3,7,31,21,57,45,3,0,0,42,9,8,84,106,0,0,128,276,295,81,4,0,0,2155,323,6,0,51,0,51,0,628,0,0,62,0,1761,0,44,231,358,0,25,5,0,0,0,0,0,0,0,0,0,0,37,0,108,0,16,0,34,43,29,7,0,0,0,0,22,0,25,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,0,0,5,9,0,0,0,23,0,0,0,0,0,0,0,0,217,0,4,5,0,40,0,11,0,556,24726,
"Baulkham Hills (West) - Bella Vista",0,0,11779,0,0,236,0,0,18,3,0,0,0,0,0,0,0,0,0,0,3,163,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,521,0,18,60,10,0,0,70,0,13,6,15,83,0,0,0,33,16,0,13,0,0,0,0,10,21,0,0,0,0,0,0,94,64,8,0,9,17,0,17,6,66,10,10,41,0,15,0,0,21,0,5,0,12,0,15,0,0,65,17,9,11,0,0,0,74,0,3,7,0,0,0,4,0,0,8,237,16,0,8,13,115,0,4,16,10,59,23,0,0,0,33,19,4,48,111,0,0,111,268,349,86,10,0,0,1720,342,8,0,86,0,14,0,289,0,5,128,0,1763,0,76,131,581,0,61,3,0,0,0,0,0,0,0,0,0,0,43,0,159,0,30,0,28,32,14,9,0,0,0,0,11,0,18,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,42,0,0,0,0,5,0,0,0,222,0,7,7,8,14,0,5,0,498,21683,
"Glenhaven",0,0,4632,0,0,85,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,7,24,4,0,0,19,0,6,0,7,38,0,0,0,26,4,0,3,0,3,0,0,0,4,0,0,0,0,0,0,61,16,3,0,6,6,0,7,0,12,9,0,10,0,4,0,0,0,0,0,0,3,0,9,0,0,24,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,7,54,6,0,5,0,45,0,0,0,0,5,0,0,0,0,0,0,0,3,15,0,0,7,50,47,18,0,0,0,119,31,0,0,3,0,0,0,45,0,0,4,0,102,0,0,13,33,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,32,0,4,0,5,8,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,82,0,0,0,6,8,0,0,0,111,6361,
"West Pennant Hills",0,0,6958,0,0,187,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,11,34,8,0,0,19,0,10,5,0,48,0,0,0,22,6,0,4,0,4,0,0,0,6,0,0,0,0,0,0,81,11,4,0,4,9,0,4,5,10,14,0,22,0,0,0,0,11,0,3,0,7,0,14,0,0,33,20,0,4,0,0,0,49,4,0,0,0,0,0,0,0,0,0,149,12,6,3,3,60,0,0,3,3,6,12,0,0,0,16,10,7,28,70,0,5,101,238,72,92,7,0,0,1213,515,12,0,91,0,22,0,239,0,0,44,0,574,0,4,45,251,0,15,0,0,0,0,0,0,0,0,0,0,3,20,0,64,0,11,0,6,14,9,0,0,0,0,0,7,0,13,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,4,0,0,0,0,0,189,0,12,5,10,12,0,4,0,216,12683,
"Castle Hill - Central",0,0,4013,0,0,110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,205,0,0,17,5,0,0,26,0,0,0,15,30,0,0,0,16,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,5,0,0,7,6,0,4,10,12,3,3,5,5,3,0,0,7,0,3,3,0,0,10,0,0,25,18,10,6,0,0,0,49,3,0,3,0,0,0,0,0,3,0,147,13,7,4,11,26,0,0,9,7,11,16,0,0,0,11,4,6,43,40,0,0,56,76,66,44,4,0,0,723,161,0,0,42,0,19,0,254,0,0,15,0,470,0,12,100,68,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,12,0,4,22,10,6,0,0,0,0,16,0,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,0,0,0,0,114,0,0,0,0,5,0,3,0,181,7677,
"Castle Hill - East",0,0,2983,0,0,91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255,0,7,16,9,0,0,17,0,5,0,4,22,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,4,0,0,0,0,0,0,10,3,0,11,0,14,0,0,10,0,0,0,0,0,4,0,4,9,15,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0,31,0,0,0,0,5,5,0,0,0,0,3,6,7,31,0,4,37,118,48,39,0,0,0,532,164,0,0,22,0,10,0,86,0,0,6,0,297,0,3,46,140,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,6,0,0,7,8,0,0,0,0,0,7,0,5,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,86,0,0,0,0,5,0,0,0,157,5670,
"Castle Hill - North",0,0,6793,0,0,147,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,18,43,10,0,0,43,0,10,5,11,38,0,0,0,28,9,0,4,0,3,0,0,4,6,0,0,0,0,0,0,77,28,3,0,6,12,0,10,0,22,11,6,22,0,8,3,0,12,0,0,0,5,5,11,4,5,43,18,4,10,0,0,0,56,4,0,3,0,0,0,0,0,3,0,186,7,0,4,10,72,0,0,4,12,20,10,0,0,0,19,5,0,35,83,0,9,86,180,166,58,6,0,0,1100,191,3,0,57,0,29,0,275,0,0,22,0,491,0,8,116,137,0,23,4,0,0,0,0,0,0,0,0,0,0,19,0,46,0,12,0,21,22,14,10,0,0,0,0,9,0,7,12,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,4,0,0,0,0,0,0,227,0,3,5,8,20,0,6,0,301,12189,
"Castle Hill - South",0,0,5418,0,0,141,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,265,0,4,31,6,0,0,40,0,3,0,4,36,0,0,0,21,3,0,3,0,4,0,0,0,12,0,0,0,0,0,0,54,16,8,0,15,11,0,3,0,16,4,0,12,0,12,3,0,5,0,9,4,0,0,14,0,3,26,14,5,5,0,0,0,54,4,3,0,0,0,0,0,3,0,3,232,20,3,8,6,42,3,0,9,4,28,15,0,0,0,7,9,0,34,88,0,5,79,99,149,35,3,0,0,1070,185,5,0,58,0,27,0,297,0,0,32,0,624,0,28,80,133,0,18,0,0,0,0,0,0,0,0,0,0,0,14,0,60,0,8,0,18,35,23,6,0,0,0,0,9,0,4,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0,4,0,3,0,242,10419,
"Castle Hill - West",0,0,2730,0,0,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,19,4,0,6,17,0,4,0,3,17,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,13,0,0,0,4,0,0,0,15,0,0,8,0,4,0,0,10,0,4,0,0,0,0,0,0,22,8,3,3,0,0,0,38,0,0,8,0,0,0,0,0,0,3,89,13,0,3,6,21,0,0,4,8,3,6,0,0,0,13,4,0,11,30,0,0,56,86,121,25,0,0,0,366,76,4,0,19,0,4,0,120,0,0,27,0,354,0,13,53,175,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,7,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,61,0,0,6,13,6,0,0,0,61,5183,
"Cherrybrook",0,0,8859,0,0,203,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,88,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,653,0,4,51,25,0,0,50,0,3,5,22,66,0,0,0,35,12,0,4,0,11,0,0,0,10,0,0,0,0,0,0,80,6,5,0,9,7,0,7,3,23,14,3,24,0,8,0,0,8,0,7,5,10,4,24,0,5,37,37,3,26,0,0,0,43,0,0,3,0,0,0,0,0,9,0,307,25,7,8,11,63,3,0,3,11,20,45,5,0,0,13,4,4,28,98,0,0,193,534,182,238,0,0,0,1828,593,8,0,125,0,47,0,420,0,3,50,0,1687,0,37,142,587,0,30,0,0,0,10,0,0,0,4,0,0,0,40,0,98,0,22,0,27,14,14,0,0,0,0,0,10,0,7,12,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,21,0,0,0,27,0,0,3,0,0,0,0,0,480,0,4,3,0,22,0,10,0,267,19082,
"Kellyville - East",0,0,10555,0,0,190,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,460,0,10,45,22,0,0,58,0,7,8,11,31,0,0,0,34,14,0,3,0,4,0,5,4,4,0,0,0,0,0,0,122,31,9,0,20,19,0,15,0,44,11,4,16,0,8,6,0,16,0,8,0,6,0,12,4,0,46,22,0,7,0,0,0,123,0,0,12,0,0,0,7,4,3,12,298,11,5,29,13,78,0,0,18,15,27,22,0,0,0,24,16,4,34,65,0,0,106,219,294,72,0,0,0,944,165,4,0,52,0,10,0,295,0,0,42,0,963,0,37,118,337,0,69,3,4,0,0,0,0,0,0,0,0,0,17,0,79,0,13,0,22,40,12,4,0,0,3,0,24,0,11,17,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,0,3,3,0,0,0,0,0,433,0,7,3,3,41,0,7,0,287,17709,
"Kellyville - West",0,0,5541,0,0,154,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,117,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,251,0,7,19,0,0,0,25,0,7,0,3,33,0,0,0,29,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,66,34,4,0,0,0,0,13,9,21,5,0,17,0,9,0,0,5,0,0,5,4,0,9,0,0,21,17,0,0,0,0,0,87,0,0,8,0,0,0,4,0,6,11,219,30,7,18,12,35,0,0,14,3,25,23,0,0,0,15,7,5,23,44,0,0,119,139,271,72,0,0,0,705,166,10,9,36,0,14,0,231,0,0,69,0,1356,0,29,127,227,0,49,0,0,0,0,0,0,0,3,0,0,0,19,0,94,0,10,0,24,18,21,6,0,0,0,5,20,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,163,0,8,0,4,18,0,0,0,210,11375,
"Dural - Kenthurst - Wisemans Ferry",0,0,16435,0,0,275,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,819,0,28,79,33,0,0,76,0,8,9,17,90,0,0,0,69,13,0,13,0,10,0,0,3,11,0,0,0,0,0,0,314,83,8,0,12,12,0,7,3,66,19,6,44,0,3,9,0,19,0,5,0,7,5,26,6,0,40,18,0,5,0,0,0,51,0,4,3,0,0,0,0,0,0,0,127,6,9,7,3,306,0,0,0,9,16,9,0,0,0,6,8,6,27,33,0,0,43,152,105,52,0,0,0,508,108,3,0,67,0,19,0,116,0,0,20,0,338,0,11,52,146,0,20,3,0,0,0,0,0,0,0,0,0,0,44,0,95,0,8,4,11,25,21,4,0,0,0,0,16,0,14,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,0,4,0,0,0,0,0,0,296,0,4,0,11,16,0,3,0,653,22479,
"Galston - Laughtondale",0,0,4196,0,0,90,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,3,31,6,0,0,11,0,6,4,4,35,0,0,0,16,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,56,5,0,0,0,6,0,0,0,8,6,3,5,0,0,0,0,4,0,6,0,6,0,0,9,4,8,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,8,13,17,14,0,0,0,44,7,0,0,19,0,9,0,8,0,0,0,0,20,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,0,0,3,6,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,3,9,0,0,0,221,5436,
"Bilpin - Colo - St Albans",0,0,2160,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,6,0,0,0,6,0,6,0,0,19,0,0,0,10,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,5,8,4,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,7,0,289,2846,
"Kurrajong Heights - Ebenezer",0,0,18968,0,0,242,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,19,65,28,0,0,69,0,19,11,23,96,0,0,0,79,18,0,11,0,7,0,0,0,11,0,0,0,0,0,0,66,195,4,0,0,13,0,9,0,22,3,4,18,0,10,5,0,3,0,0,0,3,0,9,0,0,10,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,30,0,0,3,0,3,0,0,0,0,0,0,0,18,11,0,0,15,26,65,10,0,0,0,74,13,0,0,0,0,13,0,21,0,0,0,0,38,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,74,0,13,0,3,5,4,0,0,0,0,0,0,0,20,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,113,0,3,0,6,14,0,0,0,583,22161,
"Pitt Town - McGraths Hill",0,0,9534,0,0,127,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,10,38,4,0,0,30,0,7,0,6,43,0,0,0,26,3,0,0,0,9,0,0,0,5,0,0,0,0,0,0,56,170,0,0,3,3,0,3,0,36,0,0,6,0,3,0,3,7,0,0,0,0,0,3,4,0,12,8,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,7,3,6,8,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,0,6,12,21,8,0,0,0,80,6,0,0,3,0,10,0,11,0,0,0,0,43,0,0,19,11,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,3,0,4,4,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,47,0,0,0,0,9,0,4,0,434,11414,
"Box Hill - Nelson",0,0,5843,0,0,106,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,4,16,4,0,0,23,0,0,0,9,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,0,0,5,5,0,10,0,11,0,0,16,0,7,0,0,8,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,43,4,0,5,0,0,0,0,0,0,8,128,5,10,7,7,20,0,6,22,6,15,29,0,0,0,0,0,0,16,13,0,0,63,40,489,33,0,0,0,135,34,3,0,29,0,5,0,103,0,0,82,0,1157,0,196,196,170,0,45,0,0,0,0,0,0,0,0,0,0,0,22,0,38,0,9,0,0,18,28,4,0,0,0,0,10,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,174,0,5,3,9,47,0,4,0,232,10287,
"North Kellyville",0,0,9399,0,0,221,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,350,0,5,34,12,3,0,56,0,4,3,14,26,0,0,0,18,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,62,47,4,0,0,11,0,7,0,22,9,4,17,0,12,0,0,9,0,0,0,0,6,14,4,0,21,20,4,9,0,0,6,212,8,0,12,0,0,0,0,0,9,3,353,38,0,27,22,52,0,9,40,12,30,50,0,0,0,25,3,4,33,34,0,0,126,156,425,69,6,0,0,890,91,4,0,14,0,14,0,199,0,0,91,0,1651,0,73,325,312,0,118,0,0,0,5,0,0,0,3,0,0,0,31,0,85,0,15,0,40,16,15,8,0,0,0,0,21,0,5,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,36,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,3,0,0,0,5,4,354,0,0,3,0,58,0,8,0,483,17401,
"Rouse Hill - Beaumont Hills",0,0,10389,0,0,246,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,86,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,475,0,3,69,24,0,0,69,0,7,6,7,53,0,0,0,14,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,71,58,11,0,11,6,0,9,0,30,0,10,12,0,8,4,0,22,0,6,3,5,0,9,0,0,34,7,0,6,0,0,0,158,0,0,27,0,0,0,0,0,0,0,310,31,5,16,14,39,0,0,14,12,47,9,0,0,0,11,3,4,46,66,0,0,101,185,638,77,9,0,0,819,108,3,0,43,0,21,0,163,0,0,47,0,1017,0,29,180,232,0,66,6,0,0,0,0,0,0,0,0,0,0,37,0,92,0,11,0,13,34,27,8,0,0,0,0,17,0,17,10,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,4,24,0,0,0,20,0,0,0,0,0,0,0,0,483,0,0,5,4,43,0,14,0,245,17581,
"Blacktown (East) - Kings Park",0,0,7197,0,0,283,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,224,0,0,36,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,25,9,0,0,21,0,4,0,7,42,0,0,0,35,3,0,7,0,3,0,0,0,0,0,0,0,0,0,0,98,67,9,0,7,26,0,58,3,56,14,21,34,0,9,12,0,66,0,3,0,3,0,20,0,0,42,13,0,6,0,0,0,74,0,3,77,0,0,0,26,0,4,0,116,39,0,4,0,120,0,4,9,74,76,21,0,0,0,80,11,0,43,38,0,0,88,59,740,22,0,0,0,388,52,4,0,20,0,7,0,115,0,24,191,0,3485,0,283,191,243,0,126,4,0,0,0,0,0,0,6,0,0,0,7,0,28,4,11,0,9,12,4,0,0,0,0,0,18,0,9,3,0,0,0,0,8,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,9,0,0,0,16,0,0,18,0,0,0,0,0,0,0,5,5,38,0,0,0,13,0,0,0,0,0,0,0,0,46,0,0,6,0,7,0,10,0,1087,17032,
